Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,REFAT GARMENTS LTD,BLS85_S85-21000122,50,140N18,BDMCW4J,ST-PST,RFD0000000,RFD,137.0,VF(Napapjiri),SS22,M-ALPES,Selina,,2.97,S85_S85-21000122,50.0,,,,0,137.16,,,,,,,,,,,Yes,,,,2021-06-24 00:00:00,,2022-02-09 00:00:00,,2021-08-01 00:00:00,EXPORT,RD,0.0,,Rohit Mittal,137-25/02/2022,0.0,0.0,2022-02-20 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,627.35,140N18BDMCDW4,"40COM*40SPX(40D)-135*86-186-2/1,S TWILL",,2022-02-01 00:00:00,2021-08-23 00:00:00,,,0,,,,,,0.0,0.0,Unchecked,2022-01-31 00:00:00,,,,Budhni,,2022-02-15 00:00:00,,0,,,,D-65,,,,,,FBT0011617,,BPF,,,,,0.0,,Men’s Bottoms,,,150.0,,150774.0,CIF,RD,,152.0,131.94,26.09,0,46.4,,,,,,,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-21000122,40,140N18,BDMCW4J,ST-PST,RFD0000000,RFD,2189.0,VF(Napapjiri),SS22,M-ALPES,Selina,,2.97,S85_S85-21000122,40.0,,,,2241.99,-52.0,,,,,,,,,,,Yes,,,,2021-06-24 00:00:00,,2021-09-15 00:00:00,,2021-08-01 00:00:00,EXPORT,RD,1.0,,Rohit Mittal,2189-22/09/2021,0.0,0.0,2021-09-18 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,627.35,140N18BDMCDW4,"40COM*40SPX(40D)-135*86-186-2/1,S TWILL",,2021-09-01 00:00:00,2021-08-23 00:00:00,,,0,,,,,,0.0,0.0,Unchecked,2021-08-25 00:00:00,,,,Budhni,,2021-09-15 00:00:00,,0,,,,D-65,,,,,,FBT0009572,,BPF,,,,,0.0,,Men’s Bottoms,,,2395.0,,150774.0,CIF,RD,,152.0,131.94,26.09,0,46.4,,,,,"CPA210000631,CPA210000544",,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-21000122,10,140N18,BDMCW4J,ST-PST,RFD0000000,RFD,5964.0,VF(Napapjiri),SS22,M-ALPES,Selina,,2.97,S85_S85-21000122,10.0,,,,5918.93,45.7,,,,,,,,,,,Yes,,,,2021-06-24 00:00:00,,2021-08-20 00:00:00,,2021-08-01 00:00:00,EXPORT,RD,1.0,,Rohit Mittal,5964-01/09/2021,0.0,0.0,2021-09-02 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,627.35,140N18BDMCDW4,"40COM*40SPX(40D)-135*86-186-2/1,S TWILL",,2021-08-01 00:00:00,2021-08-23 00:00:00,,,0,,,,,,0.0,0.0,Unchecked,2021-06-24 00:00:00,,,,Budhni,,2021-08-25 00:00:00,,0,,,,D-65,,,,,,"FBT0009306,FTP0023391",,BPF,,,,,0.0,,Men’s Bottoms,,,6523.0,,150774.0,CIF,RD,,152.0,131.94,26.09,0,46.4,,,,,"CPA210000544,CPA210000631",,,,,,
RMGE,AQUARELLE INTERNATIONAL LTD,BLS85_S85-21000002,20,A150B489,BAMMBJ,CT-SF,5000039252,Wild Berry (PK5465),4681.0,J CREW,AW20,LFI /RGW -CSA -5565,Nofy Anjara,AI21101920A,3.28,S85_S85-21000002,20.0,,,,4689.99,-8.26,,,,,,,,,,,Yes,,2021-05-10 00:00:00,2021-05-12 00:00:00,2021-04-07 00:00:00,,2021-05-14 00:00:00,,2021-04-22 00:00:00,EXPORT,PD,1.0,,Vikas Mehra,4681-16/05/2021,0.0,0.0,2021-05-10 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A150B489BAMMB2,50COM*50COM-164*98-163.60-4/1 S SATIN,,2021-05-01 00:00:00,2021-05-13 00:00:00,,,0,,,,132/06/20,,0.0,0.0,Unchecked,2021-04-30 00:00:00,,,,Baddi,,2021-05-04 00:00:00,,0,,,,D-65,,,,,,F0X0040039,,BPF,,,,,0.0,Approved,Women's Tops,,,5120.0,,152272.0,FOB,RD,,146.0,142.5,43.0,0,53.07,,,,,CPD210000213,crok,,,,,
RMGE,AQUARELLE INTERNATIONAL LTD,BLS85_S85-21000002,10,A150B489,BAMMBJ,CT-SF,4000080234,GR6461 Deep Emerlad,4251.0,J CREW,AW20,LFI /RGW -CSA -5565,Nofy Anjara,AI21101920A,3.28,S85_S85-21000002,10.0,,,,4246.99,4.97,,,,,,,,,,,Yes,,2021-05-28 00:00:00,,2021-04-07 00:00:00,,2021-05-14 00:00:00,,2021-04-22 00:00:00,EXPORT,PD,1.0,,Vikas Mehra,4251-28/05/2021,0.0,0.0,2021-05-27 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A150B489BAMMB2,50COM*50COM-164*98-163.60-4/1 S SATIN,,2021-05-01 00:00:00,2021-05-13 00:00:00,,,0,,2021-05-28 00:00:00,,256/04/21,,0.0,0.0,Unchecked,2021-04-07 00:00:00,,,,Baddi,,2021-05-14 00:00:00,,0,,,,D-65,,,,,,F0X0040157,,BPF,,,,,0.0,Approved,Women's Tops,,,4650.0,,152272.0,FOB,RD,,146.0,142.5,43.0,0,53.07,,,,,CPD210000213,crok,,,,,
RMGE,MEDLAR APPARELS LTD,BLS85_S85-20000616,10,A120C327,BAOFWJQ,SPC-CH,9000035074,VANS Black,3418.0,VANS,HOL21,,Maksud,,3.34,S85_S85-20000616,10.0,,,,3413.99,4.95,,,,,,,,,,,Yes,,2021-04-23 00:00:00,2021-05-12 00:00:00,2021-03-25 00:00:00,,2021-06-01 00:00:00,,2021-05-25 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,3418-30/04/2021,0.0,0.0,2021-04-21 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C327BAOFWAQ,TBC-20OE*360D(300/288/70) RP Spx-106*54-189-3/1 S,,2021-06-01 00:00:00,2021-06-05 00:00:00,,,0,,,,2020-06-14 00:00:00,,0.0,0.0,Unchecked,2021-03-25 00:00:00,,,,Baddi,,2021-04-13 00:00:00,,0,,,,D-65,,,,,,F0X0039712,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,3739.0,,152398.0,CIF,RD,Yes,144.0,138.25,62.2,0,33.78,,,,,CPD210000159,360D.RECY.PET.STR yarn date 20th may,,,,,Need to match as per approved lab dip/NPS & origina QTX as per VF SOP.
RMGE,Eco-Couture Ltd,BLS85_S85-20000611,40,A120B848,BDCKWO4,ST-SF,1100028266,White Sand,171.0,TIMBER LAND,FH21,A22PR,Kishor Sen,4400054764,4.04,S85_S85-20000611,40.0,,,,170,1.91,,,,,,,,,,,Yes,,,,2021-03-19 00:00:00,,2021-03-01 00:00:00,,,EXPORT,PD,1.0,,Rohit Mittal,171-15/04/2021,0.0,0.0,2021-03-29 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120B848BDCKDWO4,20C.OG*16K.OG.SPX(70D)-81*58-188-RIBSTOP-$,,2021-03-01 00:00:00,,,,0,,,,2005021,,0.0,0.0,Unchecked,2021-03-19 00:00:00,,,,Budhni,,2021-03-23 00:00:00,,0,,,,D-65,,,,,,FOC0001396,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,188.0,,152475.0,CFR,RD,,148.0,201.25,52.5,0,40.26,,,,,CPA210000044,to check last packing,,,,,Need to match with approved labdip/NPS & original QTX as per VF SOP
RMGE,Eco-Couture Ltd,BLS85_S85-20000611,30,A120B848,BDCKWO4,ST-SF,3200087818,Grape Leaf,133.0,TIMBER LAND,FH21,A22PR,Kishor Sen,4400054764,4.04,S85_S85-20000611,30.0,,,,132,1.5,,,,,,,,,,,Yes,,,,2021-03-19 00:00:00,,2021-03-01 00:00:00,,,EXPORT,PD,1.0,,Rohit Mittal,133-15/04/2021,0.0,0.0,2021-03-31 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120B848BDCKDWO4,20C.OG*16K.OG.SPX(70D)-81*58-188-RIBSTOP-$,,2021-03-01 00:00:00,2021-03-31 00:00:00,,,0,,,,2005018,,0.0,0.0,Unchecked,2021-03-19 00:00:00,,,,Budhni,,2021-03-23 00:00:00,,0,,,,D-65,,,,,,FOC0001395,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,146.0,,152475.0,CFR,RD,,148.0,201.25,52.5,0,40.26,,,,,CPA210000044,crok,,,,,Need to match with approved labdip/NPS & original QTX as per VF SOP
RMGE,Eco-Couture Ltd,BLS85_S85-20000611,20,A120B848,BDCKWO4,ST-SF,8200153279,Dark Saphire,938.0,TIMBER LAND,FH21,A22PR,Kishor Sen,4400054764,4.04,S85_S85-20000611,20.0,,,,931,7.17,,,,,,,,,,,Yes,,,,2021-03-19 00:00:00,,2021-03-01 00:00:00,,,EXPORT,PD,1.0,,Rohit Mittal,938-15/04/2021,0.0,0.0,2021-04-02 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120B848BDCKDWO4,20C.OG*16K.OG.SPX(70D)-81*58-188-RIBSTOP-$,,2021-03-01 00:00:00,2021-03-31 00:00:00,,,0,,,,2005017,,0.0,0.0,Unchecked,2021-03-19 00:00:00,,,,Budhni,,2021-03-23 00:00:00,,0,,,,D-65,,,,,,"FOC0001394,FTP0021460",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,1026.0,,152475.0,CFR,RD,,148.0,201.25,52.5,0,40.26,,,,,CPA210000044,crok,,,,,Need to match with approved labdip/NPS & original QTX as per VF SOP
RMGE,Eco-Couture Ltd,BLS85_S85-20000611,10,A120B848,BDCKWO4,ST-SF,6200218867,Wheat Boot,904.0,TIMBER LAND,FH21,A22PR,Kishor Sen,4400054764,4.04,S85_S85-20000611,10.0,,,,896,8.34,,,,,,,,,,,Yes,,,,2021-03-19 00:00:00,,2021-03-01 00:00:00,,,EXPORT,PD,1.0,,Rohit Mittal,904-15/04/2021,0.0,0.0,2021-04-01 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120B848BDCKDWO4,20C.OG*16K.OG.SPX(70D)-81*58-188-RIBSTOP-$,,2021-03-01 00:00:00,2021-03-31 00:00:00,,,0,,,,2005020,,0.0,0.0,Unchecked,2021-03-19 00:00:00,,,,Budhni,,2021-03-23 00:00:00,,0,,,,D-65,,,,,,FOC0001393,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,989.0,,152475.0,CFR,RD,,148.0,201.25,52.5,0,40.26,,,,,CPA210000044,crok,,,,,Need to match with approved labdip/NPS & original QTX as per VF SOP
RMGE,VF ASIA LTD.,BLS85_S85-20000604,10,A114A107,BDOOJ,PC-WSR,9300094919,BK,5486.0,VF(Williamson Dickies),SS22,,Devaraju ji,,2.38,S85_S85-20000604,10.0,,,,0,5486.4,,,,,,,,,,,Yes,,,,2021-03-12 00:00:00,A114A107 MOO BCI,2021-05-05 00:00:00,,2021-04-24 00:00:00,EXPORT,PD,0.0,,Vikas Sharma,5486-23/05/2021,0.0,0.0,2021-05-20 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A114A107BDOO,TBC-14OE.PC*10OE.PC-80*40-170.5-2/1 S TWILL-$,,2021-05-01 00:00:00,2021-05-03 00:00:00,,,0,,,,2103247,,0.0,0.0,Unchecked,2021-03-12 00:00:00,,,,Budhni,,2021-05-19 00:00:00,,0,,,,D-65,,,,,,"F0Q0005593,FTP0022069",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,6000.0,,152333.0,CIF,RD,,150.0,74.0,72.0,0,22.37,,,,,,yarn from 20-Apr / yarn const / k1 punched on 17-March,,,,,VFA: Dip-A is approved by ECA.
RMGE,GEEBEE GARMENTS FZE,BLS85_S85-20000579,10,A120C441,BDKKDW4J,ST-PF,9200071139,BK,5574.0,WILLIAMSON DICKIES,FA21,,Firoz,,2.38,S85_S85-20000579,10.0,,,,5570.01,4.17,,,,,,,,,,,Yes,,,,2021-02-25 00:00:00,,2021-03-15 00:00:00,,2021-03-14 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,5574-12/04/2021,0.0,0.0,2021-04-22 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C441BDKKDW4,20K*20K.SPX(70D)-94*62-190.5-2/1 Z TWILL-$,,2021-03-01 00:00:00,2021-03-25 00:00:00,,,0,,,,2009041,,0.0,0.0,Unchecked,2021-02-25 00:00:00,,,,Budhni,,2021-03-03 00:00:00,,0,,,,D-65,,,,,,"F0N0006493,FHN0000122,FBT0007807,F0N0006422",,BPF,,,,,0.0,Approved,Men’s Outerwear,,,6096.0,,152262.0,CIF,RD,Yes,148.0,132.9,56.0,0,-21.74,,,,,CPA210000071,less weaving CR,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000528,10,116616,BDOOJ,CT-SF,9200071919,BLK,2743.0,WILLIAMSON DICKIES,FA21,DK0A4XDU,Rajib,,2.17,S85_S85-20000528,10.0,,,,2707.99,35.21,,,,,,,,,,,Yes,,,,2021-02-05 00:00:00,,2021-03-06 00:00:00,,2021-02-25 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,2743-15/03/2021,0.0,0.0,2021-03-13 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,116616BD,16OE*16OE-98*56*165-DOBBY (RIB STOP)-18.10.003,,2021-03-01 00:00:00,2021-03-03 00:00:00,,,0,,,,2005388,,0.0,0.0,Unchecked,2021-02-05 00:00:00,,,,Budhni,,2021-03-05 00:00:00,,0,,,,D-65,,,,,,"FTP0021109,F0X0039272",,BPF,,,,,0.0,Approved,Men’s Outerwear,,,3000.0,,150774.0,CIF,RD,Yes,155.0,97.14,43.56,0,15.53,,,,,CPA200001448,crok,,,,,
RMGE,GEEBEE GARMENTS FZE,BLS85_S85-20000525,10,A120C441,BDKKDW4J,ST-PF,9200071139,BK,7134.0,WILLIAMSON DICKIES,FA21,,Haque,,2.38,S85_S85-20000525,10.0,,,,7131.18,2.97,,,,,,,,,,,Yes,,,,2021-02-03 00:00:00,,2021-03-05 00:00:00,,2021-02-18 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,7134-17/03/2021,0.0,0.0,2021-03-12 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C441BDKKDW4,20K*20K.SPX(70D)-94*62-190.5-2/1 Z TWILL-$,,2021-03-01 00:00:00,2021-03-04 00:00:00,,,0,,,,2009041,,0.0,0.0,Unchecked,2021-02-03 00:00:00,,,,Budhni,,2021-03-03 00:00:00,,0,,,,D-65,,,,,,FBT0007473,,BPF,,,,,0.0,Approved,Men’s Outerwear,,,7802.0,,152262.0,CIF,RD,Yes,148.0,132.9,56.0,0,-21.74,,,,,CPA200001515,less weaving CR,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000512,30,A120C441,BDKKDW4J,ST-PF,9200071139,BK,9601.0,WILLIAMSON DICKIES,FA21,FP121,Rajib,,2.34,S85_S85-20000512,30.0,,,,9596.47,4.73,,,,,,,,,,,Yes,,,,2021-02-01 00:00:00,,2021-03-05 00:00:00,,2021-02-18 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,9601-11/03/2021,0.0,0.0,2021-03-05 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C441BDKKDW4,20K*20K.SPX(70D)-94*62-190.5-2/1 Z TWILL-$,,2021-03-01 00:00:00,2021-03-02 00:00:00,,,0,,,,2009041,,0.0,0.0,Unchecked,2021-02-01 00:00:00,,,,Budhni,,2021-02-25 00:00:00,,0,,,,D-65,,,,,,FBT0007390,,BPF,,,,,0.0,Approved,Men’s Outerwear,,,10500.0,,150774.0,CIF,RD,Yes,148.0,132.9,56.0,0,-19.36,,,,,CPA200001466,less weaving CR,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000512,20,A120C441,BDKKDW4J,ST-PF,8200148089,DN,3657.0,WILLIAMSON DICKIES,FA21,FP121,Rajib,,2.24,S85_S85-20000512,20.0,,,,3648.99,8.61,,,,,,,,,,,Yes,,,,2021-02-01 00:00:00,,2021-02-05 00:00:00,,2021-02-18 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,3657-20/02/2021,0.0,0.0,2021-02-15 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C441BDKKDW4,20K*20K.SPX(70D)-94*62-190.5-2/1 Z TWILL-$,,2021-02-01 00:00:00,2021-02-27 00:00:00,,,0,,,,2008250,,0.0,0.0,Unchecked,2021-02-01 00:00:00,,,,Budhni,,2021-02-06 00:00:00,,0,,,,D-65,,,,,,FBT0007103,,BPF,,,,,0.0,Approved,Men’s Outerwear,,,4000.0,,150774.0,CIF,RD,Yes,148.0,132.9,53.0,0,-23.75,,,,,CPA200001466,crok / booked from stock,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000512,10,A120C441,BDKKDW4J,ST-PF,6200220206,DS,4572.0,WILLIAMSON DICKIES,FA21,FP121,Rajib,,2.24,S85_S85-20000512,10.0,,,,4568.99,3.01,,,,,,,,,,,Yes,,,,2021-02-01 00:00:00,,2021-02-15 00:00:00,,2021-02-18 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,4572-04/03/2021,0.0,0.0,2021-02-24 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A120C441BDKKDW4,20K*20K.SPX(70D)-94*62-190.5-2/1 Z TWILL-$,,2021-02-01 00:00:00,2021-03-02 00:00:00,,,0,,,,2008251,,0.0,0.0,Unchecked,2021-02-01 00:00:00,,,,Budhni,,2021-02-18 00:00:00,,0,,,,D-65,,,,,,FBT0007273,,BPF,,,,,0.0,Approved,Men’s Outerwear,,,5000.0,,150774.0,CIF,RD,Yes,148.0,132.9,53.0,0,-23.75,,,,,CPA200001466,less weaving CR,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000508,30,116616,BDOOJ,CT-SF,3200090028,MGR,2309.0,WILLIAMSON DICKIES,FA21,DK0A4X9X/DK0A4XDI/DK,Rajib,,2.17,S85_S85-20000508,30.0,,,,2294.99,14.78,,,,,,,,,,,Yes,,,,2021-01-22 00:00:00,,2021-02-15 00:00:00,,2021-02-12 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,2309-27/02/2021,0.0,0.0,2021-02-24 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,116616BD,16OE*16OE-98*56*165-DOBBY (RIB STOP)-18.10.003,,2021-02-01 00:00:00,2021-02-26 00:00:00,,,0,,,,2005391,,0.0,0.0,Unchecked,2021-01-22 00:00:00,,,,Budhni,,2021-02-23 00:00:00,,0,,,,D-65,,,,,,"FPB0000416,F0X0039048",,BPF,,,,,0.0,Approved,Men’s Outerwear,,,2526.0,,150774.0,CIF,RD,Yes,155.0,97.14,43.56,0,16.27,,,,,"CPA200001375,CPA200001342",crok,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000508,20,116616,BDOOJ,CT-SF,6100222436,KHK,1826.0,WILLIAMSON DICKIES,FA21,DK0A4X9X/DK0A4XDI/DK,Rajib,,2.17,S85_S85-20000508,20.0,,,,1816.99,9.07,,,,,,,,,,,Yes,,,,2021-01-22 00:00:00,,2021-02-15 00:00:00,,2021-02-12 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,1826-27/02/2021,0.0,0.0,2021-02-25 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,116616BD,16OE*16OE-98*56*165-DOBBY (RIB STOP)-18.10.003,,2021-02-01 00:00:00,2021-02-26 00:00:00,,,0,,,,2005390,,0.0,0.0,Unchecked,2021-01-22 00:00:00,,,,Budhni,,2021-02-16 00:00:00,,0,,,,D-65,,,,,,"F0X0039047,FTP0020867",,BPF,,,,,0.0,Approved,Men’s Outerwear,,,1997.0,,150774.0,CIF,RD,Yes,155.0,97.14,43.56,0,16.27,,,,,"CPA200001375,CPA200001342",crok,,,,,
RMGE,REFAT GARMENTS LTD,BLS85_S85-20000508,10,116616,BDOOJ,CT-SF,9200071919,BLK,7490.0,WILLIAMSON DICKIES,FA21,DK0A4X9X/DK0A4XDI/DK,Rajib,,2.17,S85_S85-20000508,10.0,,,,7376.99,113.77,,,,,,,,,,,Yes,,,,2021-01-22 00:00:00,,2021-03-01 00:00:00,,2021-02-12 00:00:00,EXPORT,PD,0.0,,Rohit Mittal,7490-10/03/2021,0.0,0.0,2021-03-06 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,116616BD,16OE*16OE-98*56*165-DOBBY (RIB STOP)-18.10.003,,2021-03-01 00:00:00,2021-02-26 00:00:00,,,0,,,,2005388,,0.0,0.0,Unchecked,2021-01-22 00:00:00,,,,Budhni,,2021-03-03 00:00:00,,0,,,,D-65,,,,,,"FPB0000448,FTP0020974,F0X0039205",,BPF,,,,,0.0,Approved,Men’s Outerwear,,,8192.0,,150774.0,CIF,RD,Yes,155.0,97.14,43.56,0,16.27,,,,,"CPA200001375,CPA200001342",crok,,,,,
RMGE,CHANGSHU BOSIDENG IMPORT & EXPORT,BLS85_S85-20000480,30,130P94,BABWJ,ST-PF,3000079423,Grape leaf,1583.0,TIMBER LAND,SP21,,Dhirendra,,3.74,S85_S85-20000480,30.0,,,,0,1583.74,2020-11-28,,,,,,,,,,yes,,2021-01-28 00:00:00,,2020-12-28 00:00:00,,2021-01-01 00:00:00,,2020-06-20 00:00:00,EXPORT,PD,0.0,,Rohit Mittal,1583-28/01/2021,0.0,0.0,2021-01-25 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,130P94BAMCBWL4,30COM*16LYCRA(140D)-132*68-198-4/1 S SATIN,,2021-01-01 00:00:00,2020-07-10 00:00:00,,,0,,,,40/05/20,,0.0,0.0,Unchecked,2020-12-28 00:00:00,1148,,,Baddi,,2021-01-14 00:00:00,,0,,,,D-65,,,,,,F0X0038688,,BPF,,,,,0.0,Approved,Men’s Bottoms,,2020-11-28,1732.0,,152383.0,FOB,RD,,135.0,174.0,58.6,0,40.47,,,,,,released new order dated 5 June 2020,,,,,
RMGE,CHANGSHU BOSIDENG IMPORT & EXPORT,BLS85_S85-20000480,20,130P94,BABWJ,ST-PF,6000220571,Cameo Rose,1965.0,TIMBER LAND,SP21,,Dhirendra,,3.74,S85_S85-20000480,20.0,,,,0,1965.96,2020-11-28,,,,,,,,,,yes,,2021-01-25 00:00:00,,2020-12-28 00:00:00,,2021-01-01 00:00:00,,2020-06-20 00:00:00,EXPORT,PD,0.0,,Rohit Mittal,1965-28/01/2021,0.0,0.0,2021-01-25 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,130P94BAMCBWL4,30COM*16LYCRA(140D)-132*68-198-4/1 S SATIN,,2021-01-01 00:00:00,2020-07-10 00:00:00,,,0,,,,42/05/20,,0.0,0.0,Unchecked,2020-12-28 00:00:00,1148,,,Baddi,,2021-01-14 00:00:00,,0,,,,D-65,,,,,,F0X0038687,,BPF,,,,,0.0,Approved,Men’s Bottoms,,2020-11-28,2150.0,,152383.0,FOB,RD,,135.0,174.0,58.6,0,40.47,,,,,,released new order dated 5 June 2020,,,,,
RMGE,CHANGSHU BOSIDENG IMPORT & EXPORT,BLS85_S85-20000480,10,130P94,BABWJ,ST-PF,9000034834,Black/LYL8,2467.0,TIMBER LAND,SP21,,Dhirendra,,3.74,S85_S85-20000480,10.0,,,,0,2467.05,2020-11-28,,,,,,,,,,yes,,2021-01-25 00:00:00,,2020-12-28 00:00:00,,2021-01-01 00:00:00,,2020-06-20 00:00:00,EXPORT,PD,0.0,,Rohit Mittal,2467-28/01/2021,0.0,0.0,2021-01-25 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,130P94BAMCBWL4,30COM*16LYCRA(140D)-132*68-198-4/1 S SATIN,,2021-01-01 00:00:00,2020-07-10 00:00:00,,,0,,,,39/05/20,,0.0,0.0,Unchecked,2020-12-28 00:00:00,1148,,,Baddi,,2021-01-15 00:00:00,,0,,,,D-65,,,,,,F0X0038689,,BPF,,,,,0.0,Approved,Men’s Bottoms,,2020-11-28,2698.0,,152383.0,FOB,RD,,135.0,174.0,58.6,0,40.47,,,,,,released new order dated 5 June 2020,,,,,
